LOAD_ZONE	TIMEPOINT	demand_mw
Oahu	1812017310.0	655.66
Oahu	1812027310.0	636.93
Oahu	1812037310.0	639.54
Oahu	1812047310.0	677.1
Oahu	1812057310.0	752.58
Oahu	1812067310.0	836.55
Oahu	1812077310.0	898.59
Oahu	1812087310.0	969.8
Oahu	1812097310.0	1020.06
Oahu	1812107310.0	1031.9
Oahu	1812117310.0	1033.35
Oahu	1812127310.0	1022.36
Oahu	1812137310.0	1014.38
Oahu	1812147310.0	1000.88
Oahu	1812157310.0	1010.22
Oahu	1812167310.0	1022.47
Oahu	1812177310.0	1064.18
Oahu	1812187310.0	1046.32
Oahu	1812197310.0	961.75
Oahu	1812207310.0	903.37
Oahu	1812217310.0	858.3
Oahu	1812227310.0	816.27
Oahu	1812237310.0	749.93
Oahu	1501008220.0	654.8
Oahu	1501018220.0	623.87
Oahu	1501028220.0	607.88
Oahu	1501038220.0	616.3
Oahu	1501048220.0	676.61
Oahu	1501058220.0	805.52
Oahu	1501068220.0	925.57
Oahu	1501078220.0	947.54
Oahu	1501088220.0	998.41
Oahu	1501098220.0	1024.85
Oahu	1501108220.0	1044.94
Oahu	1501118220.0	1046.49
Oahu	1501128220.0	1054.03
Oahu	1501138220.0	1051.27
Oahu	1501148220.0	1048.17
Oahu	1501158220.0	1045.87
Oahu	1501168220.0	1036.5
Oahu	1501178220.0	1055.67
Oahu	1501188220.0	1118.42
Oahu	1501198220.0	1065.88
Oahu	1501208220.0	1001.84
Oahu	1501218220.0	908.44
Oahu	1501228220.0	799.68
Oahu	1501238220.0	703.3
Oahu	1802008061.0	671.95
Oahu	1502008061.0	671.95
Oahu	1802018061.0	643.06
Oahu	1502018061.0	643.06
Oahu	1802028061.0	631.9
Oahu	1502028061.0	631.9
Oahu	1802038061.0	643.58
Oahu	1502038061.0	643.58
Oahu	1802048061.0	710.15
Oahu	1502048061.0	710.15
Oahu	1802058061.0	836.7
Oahu	1502058061.0	836.7
Oahu	1802068061.0	958.81
Oahu	1502068061.0	958.81
Oahu	1802078061.0	969.78
Oahu	1502078061.0	969.78
Oahu	1802088061.0	1016.47
Oahu	1502088061.0	1016.47
Oahu	1802098061.0	1044.56
Oahu	1502098061.0	1044.56
Oahu	1802108061.0	1073.82
Oahu	1502108061.0	1073.82
Oahu	1802118061.0	1071.15
Oahu	1502118061.0	1071.15
Oahu	1802128061.0	1079.3
Oahu	1502128061.0	1079.3
Oahu	1802138061.0	1084.23
Oahu	1502138061.0	1084.23
Oahu	1802148061.0	1088.28
Oahu	1502148061.0	1088.28
Oahu	1802158061.0	1076.04
Oahu	1502158061.0	1076.04
Oahu	1802168061.0	1083.26
Oahu	1502168061.0	1083.26
Oahu	1802178061.0	1094.91
Oahu	1502178061.0	1094.91
Oahu	1802188061.0	1155.22
Oahu	1502188061.0	1155.22
Oahu	1802198061.0	1121.48
Oahu	1502198061.0	1121.48
Oahu	1802208061.0	1062.24
Oahu	1502208061.0	1062.24
Oahu	1802218061.0	975.3
Oahu	1502218061.0	975.3
Oahu	1802228061.0	858.27
Oahu	1502228061.0	858.27
Oahu	1802238061.0	759.0
Oahu	1502238061.0	759.0
Oahu	1803008270.0	670.39
Oahu	1803018270.0	636.14
Oahu	1803028270.0	622.27
Oahu	1803038270.0	630.95
Oahu	1803048270.0	682.48
Oahu	1803058270.0	783.17
Oahu	1803068270.0	873.08
Oahu	1803078270.0	951.9
Oahu	1803088270.0	1015.36
Oahu	1803098270.0	1052.01
Oahu	1803108270.0	1061.39
Oahu	1803118270.0	1069.92
Oahu	1803128270.0	1078.72
Oahu	1803138270.0	1085.61
Oahu	1803148270.0	1081.08
Oahu	1803158270.0	1078.3
Oahu	1803168270.0	1069.35
Oahu	1803178270.0	1058.49
Oahu	1803188270.0	1084.52
Oahu	1803198270.0	1069.69
Oahu	1803208270.0	1005.42
Oahu	1803218270.0	924.82
Oahu	1803228270.0	817.22
Oahu	1803238270.0	731.79
Oahu	1503008300.0	689.61
Oahu	1503018300.0	650.73
Oahu	1503028300.0	631.37
Oahu	1503038300.0	626.63
Oahu	1503048300.0	640.98
Oahu	1503058300.0	673.16
Oahu	1503068300.0	721.87
Oahu	1503078300.0	805.94
Oahu	1503088300.0	885.41
Oahu	1503098300.0	935.25
Oahu	1503108300.0	960.66
Oahu	1503118300.0	966.3
Oahu	1503128300.0	971.2
Oahu	1503138300.0	966.83
Oahu	1503148300.0	966.13
Oahu	1503158300.0	971.91
Oahu	1503168300.0	989.71
Oahu	1503178300.0	1002.0
Oahu	1503188300.0	1054.58
Oahu	1503198300.0	1049.01
Oahu	1503208300.0	991.88
Oahu	1503218300.0	917.71
Oahu	1503228300.0	810.78
Oahu	1503238300.0	721.96
Oahu	1506008150.0	714.64
Oahu	1506018150.0	677.81
Oahu	1506028150.0	652.7
Oahu	1506038150.0	645.27
Oahu	1506048150.0	659.91
Oahu	1506058150.0	682.88
Oahu	1506068150.0	741.17
Oahu	1506078150.0	834.34
Oahu	1506088150.0	908.7
Oahu	1506098150.0	961.58
Oahu	1506108150.0	986.02
Oahu	1506118150.0	994.81
Oahu	1506128150.0	992.77
Oahu	1506138150.0	997.27
Oahu	1506148150.0	1005.12
Oahu	1506158150.0	1012.85
Oahu	1506168150.0	1015.42
Oahu	1506178150.0	1003.37
Oahu	1506188150.0	1011.18
Oahu	1506198150.0	1027.64
Oahu	1506208150.0	1001.43
Oahu	1506218150.0	950.22
Oahu	1506228150.0	848.61
Oahu	1506238150.0	760.66
Oahu	1806008170.0	722.74
Oahu	1806018170.0	689.92
Oahu	1806028170.0	671.4
Oahu	1806038170.0	677.59
Oahu	1806048170.0	729.89
Oahu	1806058170.0	828.46
Oahu	1806068170.0	930.31
Oahu	1806078170.0	1015.26
Oahu	1806088170.0	1063.11
Oahu	1806098170.0	1100.92
Oahu	1806108170.0	1120.74
Oahu	1806118170.0	1130.63
Oahu	1806128170.0	1137.63
Oahu	1806138170.0	1142.4
Oahu	1806148170.0	1132.13
Oahu	1806158170.0	1125.48
Oahu	1806168170.0	1110.29
Oahu	1806178170.0	1096.62
Oahu	1806188170.0	1097.02
Oahu	1806198170.0	1120.4
Oahu	1806208170.0	1067.01
Oahu	1806218170.0	977.26
Oahu	1806228170.0	869.5
Oahu	1806238170.0	775.68
Oahu	1507008020.0	754.61
Oahu	1507018020.0	718.53
Oahu	1507028020.0	696.07
Oahu	1507038020.0	698.31
Oahu	1507048020.0	755.79
Oahu	1507058020.0	838.44
Oahu	1507068020.0	957.92
Oahu	1507078020.0	1034.96
Oahu	1507088020.0	1110.34
Oahu	1507098020.0	1152.18
Oahu	1507108020.0	1182.86
Oahu	1507118020.0	1199.38
Oahu	1507128020.0	1199.4
Oahu	1507138020.0	1207.11
Oahu	1507148020.0	1203.64
Oahu	1507158020.0	1202.44
Oahu	1507168020.0	1178.98
Oahu	1507178020.0	1155.36
Oahu	1507188020.0	1130.8
Oahu	1507198020.0	1160.26
Oahu	1507208020.0	1113.33
Oahu	1507218020.0	1028.12
Oahu	1507228020.0	918.96
Oahu	1507238020.0	819.63
Oahu	1807008070.0	756.93
Oahu	1807018070.0	715.55
Oahu	1807028070.0	696.63
Oahu	1807038070.0	703.79
Oahu	1807048070.0	750.61
Oahu	1807058070.0	843.0
Oahu	1807068070.0	958.92
Oahu	1807078070.0	1052.96
Oahu	1807088070.0	1122.27
Oahu	1807098070.0	1167.37
Oahu	1807108070.0	1193.77
Oahu	1807118070.0	1204.09
Oahu	1807128070.0	1213.55
Oahu	1807138070.0	1220.65
Oahu	1807148070.0	1210.48
Oahu	1807158070.0	1198.45
Oahu	1807168070.0	1178.49
Oahu	1807178070.0	1162.42
Oahu	1807188070.0	1141.81
Oahu	1807198070.0	1169.32
Oahu	1807208070.0	1116.03
Oahu	1807218070.0	1027.1
Oahu	1807228070.0	915.7
Oahu	1807238070.0	812.95
Oahu	1808008240.0	747.02
Oahu	1808018240.0	712.27
Oahu	1808028240.0	685.24
Oahu	1808038240.0	679.33
Oahu	1808048240.0	686.36
Oahu	1808058240.0	711.3
Oahu	1808068240.0	758.93
Oahu	1808078240.0	856.36
Oahu	1808088240.0	949.35
Oahu	1808098240.0	1003.61
Oahu	1808108240.0	1035.42
Oahu	1808118240.0	1048.5
Oahu	1808128240.0	1062.03
Oahu	1808138240.0	1063.94
Oahu	1808148240.0	1069.51
Oahu	1808158240.0	1079.91
Oahu	1808168240.0	1087.29
Oahu	1808178240.0	1088.48
Oahu	1808188240.0	1099.72
Oahu	1808198240.0	1117.6
Oahu	1808208240.0	1064.05
Oahu	1808218240.0	990.73
Oahu	1808228240.0	885.25
Oahu	1808238240.0	792.35
Oahu	1811008060.0	708.67
Oahu	1811018060.0	676.3
Oahu	1811028060.0	660.86
Oahu	1811038060.0	672.25
Oahu	1811048060.0	724.43
Oahu	1811058060.0	846.66
Oahu	1811068060.0	948.12
Oahu	1811078060.0	1003.3
Oahu	1811088060.0	1068.51
Oahu	1811098060.0	1109.44
Oahu	1811108060.0	1131.05
Oahu	1811118060.0	1137.93
Oahu	1811128060.0	1145.39
Oahu	1811138060.0	1128.67
Oahu	1811148060.0	1129.38
Oahu	1811158060.0	1117.55
Oahu	1811168060.0	1101.11
Oahu	1811178060.0	1124.29
Oahu	1811188060.0	1146.79
Oahu	1811198060.0	1096.03
Oahu	1811208060.0	1027.92
Oahu	1811218060.0	936.84
Oahu	1811228060.0	832.85
Oahu	1811238060.0	745.77
Oahu	1511008290.0	679.16
Oahu	1511018290.0	642.62
Oahu	1511028290.0	620.64
Oahu	1511038290.0	616.97
Oahu	1511048290.0	637.88
Oahu	1511058290.0	684.57
Oahu	1511068290.0	742.66
Oahu	1511078290.0	824.86
Oahu	1511088290.0	903.06
Oahu	1511098290.0	939.74
Oahu	1511108290.0	952.82
Oahu	1511118290.0	966.91
Oahu	1511128290.0	954.38
Oahu	1511138290.0	933.25
Oahu	1511148290.0	921.69
Oahu	1511158290.0	926.82
Oahu	1511168290.0	941.27
Oahu	1511178290.0	990.69
Oahu	1511188290.0	987.24
Oahu	1511198290.0	952.26
Oahu	1511208290.0	905.97
Oahu	1511218290.0	860.39
Oahu	1511228290.0	786.77
Oahu	1511238290.0	708.8
