PROJECT	timepoint	proj_max_capacity_factor
Oahu_CentralTrackingPV_135_na	300713	0.56713026762
Oahu_CentralTrackingPV_135_na	300714	0.487271934748
Oahu_CentralTrackingPV_135_na	300715	0.367600858212
Oahu_CentralTrackingPV_135_na	300716	0.610941112041
Oahu_CentralTrackingPV_135_na	300717	0.550188720226
Oahu_CentralTrackingPV_135_na	300718	0.727946698666
Oahu_CentralTrackingPV_135_na	300719	0.00141498236917
Oahu_CentralTrackingPV_135_na	300720	0.0
Oahu_CentralTrackingPV_135_na	300721	0.0
Oahu_CentralTrackingPV_135_na	300722	0.0
Oahu_CentralTrackingPV_135_na	300723	0.0
Oahu_CentralTrackingPV_136_na	200700	0.0
Oahu_CentralTrackingPV_136_na	200701	0.0
Oahu_CentralTrackingPV_136_na	200702	0.0
Oahu_CentralTrackingPV_136_na	200703	0.0
Oahu_CentralTrackingPV_136_na	200704	0.0
Oahu_CentralTrackingPV_136_na	200705	0.0
Oahu_CentralTrackingPV_136_na	200706	0.170381113887
Oahu_CentralTrackingPV_136_na	200707	0.510964512825
Oahu_CentralTrackingPV_136_na	200708	0.590324580669
Oahu_CentralTrackingPV_136_na	200709	0.758387207985
Oahu_CentralTrackingPV_136_na	200710	0.552177369595
Oahu_CentralTrackingPV_136_na	200711	0.695608794689
Oahu_CentralTrackingPV_136_na	200712	0.724900245667
Oahu_CentralTrackingPV_136_na	200713	0.723753333092
Oahu_CentralTrackingPV_136_na	200714	0.518130123615
Oahu_CentralTrackingPV_136_na	200715	0.335075050592
Oahu_CentralTrackingPV_136_na	200716	0.67476785183
Oahu_CentralTrackingPV_136_na	200717	0.40853330493
Oahu_CentralTrackingPV_136_na	200718	0.558394789696
Oahu_CentralTrackingPV_136_na	200719	0.00139082141686
Oahu_CentralTrackingPV_136_na	200720	0.0
Oahu_CentralTrackingPV_136_na	200721	0.0
Oahu_CentralTrackingPV_136_na	200722	0.0
Oahu_CentralTrackingPV_136_na	200723	0.0
Oahu_CentralTrackingPV_136_na	300700	0.0
Oahu_CentralTrackingPV_136_na	300701	0.0
Oahu_CentralTrackingPV_136_na	300702	0.0
Oahu_CentralTrackingPV_136_na	300703	0.0
Oahu_CentralTrackingPV_136_na	300704	0.0
Oahu_CentralTrackingPV_136_na	300705	0.0
Oahu_CentralTrackingPV_136_na	300706	0.170381113887
Oahu_CentralTrackingPV_136_na	300707	0.510964512825
Oahu_CentralTrackingPV_136_na	300708	0.590324580669
Oahu_CentralTrackingPV_136_na	300709	0.758387207985
Oahu_CentralTrackingPV_136_na	300710	0.552177369595
Oahu_CentralTrackingPV_136_na	300711	0.695608794689
Oahu_CentralTrackingPV_136_na	300712	0.724900245667
Oahu_CentralTrackingPV_136_na	300713	0.723753333092
Oahu_CentralTrackingPV_136_na	300714	0.518130123615
Oahu_CentralTrackingPV_136_na	300715	0.335075050592
Oahu_CentralTrackingPV_136_na	300716	0.67476785183
Oahu_CentralTrackingPV_136_na	300717	0.40853330493
Oahu_CentralTrackingPV_136_na	300718	0.558394789696
Oahu_CentralTrackingPV_136_na	300719	0.00139082141686
Oahu_CentralTrackingPV_136_na	300720	0.0
Oahu_CentralTrackingPV_136_na	300721	0.0
Oahu_CentralTrackingPV_136_na	300722	0.0
Oahu_CentralTrackingPV_136_na	300723	0.0
Oahu_CentralTrackingPV_137_na	200700	0.0
Oahu_CentralTrackingPV_137_na	200701	0.0
Oahu_CentralTrackingPV_137_na	200702	0.0
Oahu_CentralTrackingPV_137_na	200703	0.0
Oahu_CentralTrackingPV_137_na	200704	0.0
Oahu_CentralTrackingPV_137_na	200705	0.0
Oahu_CentralTrackingPV_137_na	200706	0.10333212465
Oahu_CentralTrackingPV_137_na	200707	0.363080650568
Oahu_CentralTrackingPV_137_na	200708	0.511071622372
Oahu_CentralTrackingPV_137_na	200709	0.620972156525
Oahu_CentralTrackingPV_137_na	200710	0.525156617165
Oahu_CentralTrackingPV_137_na	200711	0.713883817196
Oahu_CentralTrackingPV_137_na	200712	0.734247982502
Oahu_CentralTrackingPV_137_na	200713	0.850530982018
Oahu_CentralTrackingPV_137_na	200714	0.557136416435
Oahu_CentralTrackingPV_137_na	200715	0.353224366903
Oahu_CentralTrackingPV_137_na	200716	0.790916085243
Oahu_CentralTrackingPV_137_na	200717	0.602495074272
Oahu_CentralTrackingPV_137_na	200718	0.525111675262
Oahu_CentralTrackingPV_137_na	200719	0.00136950460728
Oahu_CentralTrackingPV_137_na	200720	0.0
Oahu_CentralTrackingPV_137_na	200721	0.0
Oahu_CentralTrackingPV_137_na	200722	0.0
Oahu_CentralTrackingPV_137_na	200723	0.0
Oahu_CentralTrackingPV_137_na	300700	0.0
Oahu_CentralTrackingPV_137_na	300701	0.0
Oahu_CentralTrackingPV_137_na	300702	0.0
Oahu_CentralTrackingPV_137_na	300703	0.0
Oahu_CentralTrackingPV_137_na	300704	0.0
Oahu_CentralTrackingPV_137_na	300705	0.0
Oahu_CentralTrackingPV_137_na	300706	0.10333212465
Oahu_CentralTrackingPV_137_na	300707	0.363080650568
Oahu_CentralTrackingPV_137_na	300708	0.511071622372
Oahu_CentralTrackingPV_137_na	300709	0.620972156525
Oahu_CentralTrackingPV_137_na	300710	0.525156617165
Oahu_CentralTrackingPV_137_na	300711	0.713883817196
Oahu_CentralTrackingPV_137_na	300712	0.734247982502
Oahu_CentralTrackingPV_137_na	300713	0.850530982018
Oahu_CentralTrackingPV_137_na	300714	0.557136416435
Oahu_CentralTrackingPV_137_na	300715	0.353224366903
Oahu_CentralTrackingPV_137_na	300716	0.790916085243
Oahu_CentralTrackingPV_137_na	300717	0.602495074272
Oahu_CentralTrackingPV_137_na	300718	0.525111675262
Oahu_CentralTrackingPV_137_na	300719	0.00136950460728
Oahu_CentralTrackingPV_137_na	300720	0.0
Oahu_CentralTrackingPV_137_na	300721	0.0
Oahu_CentralTrackingPV_137_na	300722	0.0
Oahu_CentralTrackingPV_137_na	300723	0.0
Oahu_CentralTrackingPV_138_na	200700	0.0
Oahu_CentralTrackingPV_138_na	200701	0.0
Oahu_CentralTrackingPV_138_na	200702	0.0
Oahu_CentralTrackingPV_138_na	200703	0.0
Oahu_CentralTrackingPV_138_na	200704	0.0
Oahu_CentralTrackingPV_138_na	200705	0.0
Oahu_CentralTrackingPV_138_na	200706	0.0804162323475
Oahu_CentralTrackingPV_138_na	200707	0.216336265206
Oahu_CentralTrackingPV_138_na	200708	0.441842496395
Oahu_CentralTrackingPV_138_na	200709	0.512826383114
Oahu_CentralTrackingPV_138_na	200710	0.458222925663
Oahu_CentralTrackingPV_138_na	200711	0.661319732666
Oahu_CentralTrackingPV_138_na	200712	0.728979468346
Oahu_CentralTrackingPV_138_na	200713	0.88095498085
Oahu_CentralTrackingPV_138_na	200714	0.598162710667
Oahu_CentralTrackingPV_138_na	200715	0.444105505943
Oahu_CentralTrackingPV_138_na	200716	0.823447108269
Oahu_CentralTrackingPV_138_na	200717	0.697184681892
Oahu_CentralTrackingPV_138_na	200718	0.260481417179
Oahu_CentralTrackingPV_138_na	200719	0.00137557776179
Oahu_CentralTrackingPV_138_na	200720	0.0
Oahu_CentralTrackingPV_138_na	200721	0.0
Oahu_CentralTrackingPV_138_na	200722	0.0
Oahu_CentralTrackingPV_138_na	200723	0.0
Oahu_CentralTrackingPV_138_na	300700	0.0
Oahu_CentralTrackingPV_138_na	300701	0.0
Oahu_CentralTrackingPV_138_na	300702	0.0
Oahu_CentralTrackingPV_138_na	300703	0.0
Oahu_CentralTrackingPV_138_na	300704	0.0
Oahu_CentralTrackingPV_138_na	300705	0.0
Oahu_CentralTrackingPV_138_na	300706	0.0804162323475
Oahu_CentralTrackingPV_138_na	300707	0.216336265206
Oahu_CentralTrackingPV_138_na	300708	0.441842496395
Oahu_CentralTrackingPV_138_na	300709	0.512826383114
Oahu_CentralTrackingPV_138_na	300710	0.458222925663
Oahu_CentralTrackingPV_138_na	300711	0.661319732666
Oahu_CentralTrackingPV_138_na	300712	0.728979468346
Oahu_CentralTrackingPV_138_na	300713	0.88095498085
Oahu_CentralTrackingPV_138_na	300714	0.598162710667
Oahu_CentralTrackingPV_138_na	300715	0.444105505943
Oahu_CentralTrackingPV_138_na	300716	0.823447108269
Oahu_CentralTrackingPV_138_na	300717	0.697184681892
Oahu_CentralTrackingPV_138_na	300718	0.260481417179
Oahu_CentralTrackingPV_138_na	300719	0.00137557776179
Oahu_CentralTrackingPV_138_na	300720	0.0
Oahu_CentralTrackingPV_138_na	300721	0.0
Oahu_CentralTrackingPV_138_na	300722	0.0
Oahu_CentralTrackingPV_138_na	300723	0.0
Oahu_CentralTrackingPV_139_na	200700	0.0
Oahu_CentralTrackingPV_139_na	200701	0.0
Oahu_CentralTrackingPV_139_na	200702	0.0
Oahu_CentralTrackingPV_139_na	200703	0.0
Oahu_CentralTrackingPV_139_na	200704	0.0
Oahu_CentralTrackingPV_139_na	200705	0.0
Oahu_CentralTrackingPV_139_na	200706	0.0606490373611
Oahu_CentralTrackingPV_139_na	200707	0.182592764497
Oahu_CentralTrackingPV_139_na	200708	0.461245149374
Oahu_CentralTrackingPV_139_na	200709	0.525801718235
Oahu_CentralTrackingPV_139_na	200710	0.379393875599
Oahu_CentralTrackingPV_139_na	200711	0.620076537132
Oahu_CentralTrackingPV_139_na	200712	0.664600789547
Oahu_CentralTrackingPV_139_na	200713	0.89229619503
Oahu_CentralTrackingPV_139_na	200714	0.684369921684
Oahu_CentralTrackingPV_139_na	200715	0.545269966125
Oahu_CentralTrackingPV_139_na	200716	0.848873615265
Oahu_CentralTrackingPV_139_na	200717	0.763955533504
Oahu_CentralTrackingPV_139_na	200718	0.654243946075
Oahu_CentralTrackingPV_139_na	200719	0.0013695335947
Oahu_CentralTrackingPV_139_na	200720	0.0
Oahu_CentralTrackingPV_139_na	200721	0.0
Oahu_CentralTrackingPV_139_na	200722	0.0
Oahu_CentralTrackingPV_139_na	200723	0.0
Oahu_CentralTrackingPV_139_na	300700	0.0
Oahu_CentralTrackingPV_139_na	300701	0.0
Oahu_CentralTrackingPV_139_na	300702	0.0
Oahu_CentralTrackingPV_139_na	300703	0.0
Oahu_CentralTrackingPV_139_na	300704	0.0
Oahu_CentralTrackingPV_139_na	300705	0.0
Oahu_CentralTrackingPV_139_na	300706	0.0606490373611
Oahu_CentralTrackingPV_139_na	300707	0.182592764497
Oahu_CentralTrackingPV_139_na	300708	0.461245149374
Oahu_CentralTrackingPV_139_na	300709	0.525801718235
Oahu_CentralTrackingPV_139_na	300710	0.379393875599
Oahu_CentralTrackingPV_139_na	300711	0.620076537132
Oahu_CentralTrackingPV_139_na	300712	0.664600789547
Oahu_CentralTrackingPV_139_na	300713	0.89229619503
Oahu_CentralTrackingPV_139_na	300714	0.684369921684
Oahu_CentralTrackingPV_139_na	300715	0.545269966125
Oahu_CentralTrackingPV_139_na	300716	0.848873615265
Oahu_CentralTrackingPV_139_na	300717	0.763955533504
Oahu_CentralTrackingPV_139_na	300718	0.654243946075
Oahu_CentralTrackingPV_139_na	300719	0.0013695335947
Oahu_CentralTrackingPV_139_na	300720	0.0
Oahu_CentralTrackingPV_139_na	300721	0.0
Oahu_CentralTrackingPV_139_na	300722	0.0
Oahu_CentralTrackingPV_139_na	300723	0.0
Oahu_CentralTrackingPV_13_na	200700	0.0
Oahu_CentralTrackingPV_13_na	200701	0.0
Oahu_CentralTrackingPV_13_na	200702	0.0
Oahu_CentralTrackingPV_13_na	200703	0.0
Oahu_CentralTrackingPV_13_na	200704	0.0
Oahu_CentralTrackingPV_13_na	200705	0.0
Oahu_CentralTrackingPV_13_na	200706	0.206075936556
Oahu_CentralTrackingPV_13_na	200707	0.533416092396
Oahu_CentralTrackingPV_13_na	200708	0.750814318657
Oahu_CentralTrackingPV_13_na	200709	0.850154817104
Oahu_CentralTrackingPV_13_na	200710	0.889780819416
Oahu_CentralTrackingPV_13_na	200711	0.774891257286
Oahu_CentralTrackingPV_13_na	200712	0.837714016438
Oahu_CentralTrackingPV_13_na	200713	0.574225485325
Oahu_CentralTrackingPV_13_na	200714	0.833780288696
Oahu_CentralTrackingPV_13_na	200715	0.87003749609
Oahu_CentralTrackingPV_13_na	200716	0.835708796978
Oahu_CentralTrackingPV_13_na	200717	0.74997574091
Oahu_CentralTrackingPV_13_na	200718	0.590493798256
Oahu_CentralTrackingPV_13_na	200719	0.00152919779066
Oahu_CentralTrackingPV_13_na	200720	0.0
Oahu_CentralTrackingPV_13_na	200721	0.0
Oahu_CentralTrackingPV_13_na	200722	0.0
Oahu_CentralTrackingPV_13_na	200723	0.0
Oahu_CentralTrackingPV_13_na	300700	0.0
Oahu_CentralTrackingPV_13_na	300701	0.0
Oahu_CentralTrackingPV_13_na	300702	0.0
Oahu_CentralTrackingPV_13_na	300703	0.0
Oahu_CentralTrackingPV_13_na	300704	0.0
Oahu_CentralTrackingPV_13_na	300705	0.0
Oahu_CentralTrackingPV_13_na	300706	0.206075936556
Oahu_CentralTrackingPV_13_na	300707	0.533416092396
Oahu_CentralTrackingPV_13_na	300708	0.750814318657
Oahu_CentralTrackingPV_13_na	300709	0.850154817104
Oahu_CentralTrackingPV_13_na	300710	0.889780819416
Oahu_CentralTrackingPV_13_na	300711	0.774891257286
Oahu_CentralTrackingPV_13_na	300712	0.837714016438
Oahu_CentralTrackingPV_13_na	300713	0.574225485325
Oahu_CentralTrackingPV_13_na	300714	0.833780288696
Oahu_CentralTrackingPV_13_na	300715	0.87003749609
Oahu_CentralTrackingPV_13_na	300716	0.835708796978
Oahu_CentralTrackingPV_13_na	300717	0.74997574091
Oahu_CentralTrackingPV_13_na	300718	0.590493798256
Oahu_CentralTrackingPV_13_na	300719	0.00152919779066
Oahu_CentralTrackingPV_13_na	300720	0.0
Oahu_CentralTrackingPV_13_na	300721	0.0
Oahu_CentralTrackingPV_13_na	300722	0.0
Oahu_CentralTrackingPV_13_na	300723	0.0
Oahu_CentralTrackingPV_140_na	200700	0.0
Oahu_CentralTrackingPV_140_na	200701	0.0
Oahu_CentralTrackingPV_140_na	200702	0.0
Oahu_CentralTrackingPV_140_na	200703	0.0
Oahu_CentralTrackingPV_140_na	200704	0.0
Oahu_CentralTrackingPV_140_na	200705	0.0
Oahu_CentralTrackingPV_140_na	200706	0.0875765904784
Oahu_CentralTrackingPV_140_na	200707	0.23124165833
Oahu_CentralTrackingPV_140_na	200708	0.497171282768
Oahu_CentralTrackingPV_140_na	200709	0.575786590576
Oahu_CentralTrackingPV_140_na	200710	0.345233082771
Oahu_CentralTrackingPV_140_na	200711	0.588268399239
Oahu_CentralTrackingPV_140_na	200712	0.682199895382
Oahu_CentralTrackingPV_140_na	200713	0.831799387932
Oahu_CentralTrackingPV_140_na	200714	0.708821415901
Oahu_CentralTrackingPV_140_na	200715	0.612638652325
Oahu_CentralTrackingPV_140_na	200716	0.801893174648
Oahu_CentralTrackingPV_140_na	200717	0.734976828098
Oahu_CentralTrackingPV_140_na	200718	0.584376215935
Oahu_CentralTrackingPV_140_na	200719	0.00139093457256
Oahu_CentralTrackingPV_140_na	200720	0.0
Oahu_CentralTrackingPV_140_na	200721	0.0
Oahu_CentralTrackingPV_140_na	200722	0.0
Oahu_CentralTrackingPV_140_na	200723	0.0
Oahu_CentralTrackingPV_140_na	300700	0.0
Oahu_CentralTrackingPV_140_na	300701	0.0
Oahu_CentralTrackingPV_140_na	300702	0.0
Oahu_CentralTrackingPV_140_na	300703	0.0
Oahu_CentralTrackingPV_140_na	300704	0.0
Oahu_CentralTrackingPV_140_na	300705	0.0
Oahu_CentralTrackingPV_140_na	300706	0.0875765904784
Oahu_CentralTrackingPV_140_na	300707	0.23124165833
Oahu_CentralTrackingPV_140_na	300708	0.497171282768
Oahu_CentralTrackingPV_140_na	300709	0.575786590576
Oahu_CentralTrackingPV_140_na	300710	0.345233082771
Oahu_CentralTrackingPV_140_na	300711	0.588268399239
Oahu_CentralTrackingPV_140_na	300712	0.682199895382
Oahu_CentralTrackingPV_140_na	300713	0.831799387932
Oahu_CentralTrackingPV_140_na	300714	0.708821415901
Oahu_CentralTrackingPV_140_na	300715	0.612638652325
Oahu_CentralTrackingPV_140_na	300716	0.801893174648
Oahu_CentralTrackingPV_140_na	300717	0.734976828098
Oahu_CentralTrackingPV_140_na	300718	0.584376215935
Oahu_CentralTrackingPV_140_na	300719	0.00139093457256
Oahu_CentralTrackingPV_140_na	300720	0.0
Oahu_CentralTrackingPV_140_na	300721	0.0
Oahu_CentralTrackingPV_140_na	300722	0.0
Oahu_CentralTrackingPV_140_na	300723	0.0
Oahu_CentralTrackingPV_141_na	200700	0.0
Oahu_CentralTrackingPV_141_na	200701	0.0
Oahu_CentralTrackingPV_141_na	200702	0.0
Oahu_CentralTrackingPV_141_na	200703	0.0
Oahu_CentralTrackingPV_141_na	200704	0.0
Oahu_CentralTrackingPV_141_na	200705	0.0
Oahu_CentralTrackingPV_141_na	200706	0.0636649057269
Oahu_CentralTrackingPV_141_na	200707	0.356039315462
Oahu_CentralTrackingPV_141_na	200708	0.622066438198
Oahu_CentralTrackingPV_141_na	200709	0.841773808002
Oahu_CentralTrackingPV_141_na	200710	0.893285572529
Oahu_CentralTrackingPV_141_na	200711	0.806914269924
Oahu_CentralTrackingPV_141_na	200712	0.836743175983
Oahu_CentralTrackingPV_141_na	200713	0.89182639122
Oahu_CentralTrackingPV_141_na	200714	0.896000027657
Oahu_CentralTrackingPV_141_na	200715	0.838603436947
Oahu_CentralTrackingPV_141_na	200716	0.848731338978
Oahu_CentralTrackingPV_141_na	200717	0.767739772797
Oahu_CentralTrackingPV_141_na	200718	0.723772525787
Oahu_CentralTrackingPV_141_na	200719	0.00117225421127
Oahu_CentralTrackingPV_141_na	200720	0.0
Oahu_CentralTrackingPV_141_na	200721	0.0
Oahu_CentralTrackingPV_141_na	200722	0.0
Oahu_CentralTrackingPV_141_na	200723	0.0
Oahu_CentralTrackingPV_141_na	300700	0.0
Oahu_CentralTrackingPV_141_na	300701	0.0
Oahu_CentralTrackingPV_141_na	300702	0.0
Oahu_CentralTrackingPV_141_na	300703	0.0
Oahu_CentralTrackingPV_141_na	300704	0.0
Oahu_CentralTrackingPV_141_na	300705	0.0
Oahu_CentralTrackingPV_141_na	300706	0.0636649057269
Oahu_CentralTrackingPV_141_na	300707	0.356039315462
Oahu_CentralTrackingPV_141_na	300708	0.622066438198
Oahu_CentralTrackingPV_141_na	300709	0.841773808002
Oahu_CentralTrackingPV_141_na	300710	0.893285572529
Oahu_CentralTrackingPV_141_na	300711	0.806914269924
Oahu_CentralTrackingPV_141_na	300712	0.836743175983
Oahu_CentralTrackingPV_141_na	300713	0.89182639122
Oahu_CentralTrackingPV_141_na	300714	0.896000027657
Oahu_CentralTrackingPV_141_na	300715	0.838603436947
Oahu_CentralTrackingPV_141_na	300716	0.848731338978
Oahu_CentralTrackingPV_141_na	300717	0.767739772797
Oahu_CentralTrackingPV_141_na	300718	0.723772525787
Oahu_CentralTrackingPV_141_na	300719	0.00117225421127
Oahu_CentralTrackingPV_141_na	300720	0.0
Oahu_CentralTrackingPV_141_na	300721	0.0
Oahu_CentralTrackingPV_141_na	300722	0.0
Oahu_CentralTrackingPV_141_na	300723	0.0
Oahu_CentralTrackingPV_142_na	200700	0.0
Oahu_CentralTrackingPV_142_na	200701	0.0
Oahu_CentralTrackingPV_142_na	200702	0.0
Oahu_CentralTrackingPV_142_na	200703	0.0
Oahu_CentralTrackingPV_142_na	200704	0.0
Oahu_CentralTrackingPV_142_na	200705	0.0
Oahu_CentralTrackingPV_142_na	200706	0.0780555307865
Oahu_CentralTrackingPV_142_na	200707	0.375400304794
Oahu_CentralTrackingPV_142_na	200708	0.649813711643
Oahu_CentralTrackingPV_142_na	200709	0.842526137829
Oahu_CentralTrackingPV_142_na	200710	0.894770085812
Oahu_CentralTrackingPV_142_na	200711	0.790039479733
Oahu_CentralTrackingPV_142_na	200712	0.881770730019
Oahu_CentralTrackingPV_142_na	200713	0.896000027657
Oahu_CentralTrackingPV_142_na	200714	0.896000027657
Oahu_CentralTrackingPV_142_na	200715	0.873612165451
Oahu_CentralTrackingPV_142_na	200716	0.851551473141
Oahu_CentralTrackingPV_142_na	200717	0.768098890781
Oahu_CentralTrackingPV_142_na	200718	0.725445568562
Oahu_CentralTrackingPV_142_na	200719	0.00120252883062
Oahu_CentralTrackingPV_142_na	200720	0.0
Oahu_CentralTrackingPV_142_na	200721	0.0
Oahu_CentralTrackingPV_142_na	200722	0.0
Oahu_CentralTrackingPV_142_na	200723	0.0
Oahu_CentralTrackingPV_142_na	300700	0.0
Oahu_CentralTrackingPV_142_na	300701	0.0
Oahu_CentralTrackingPV_142_na	300702	0.0
Oahu_CentralTrackingPV_142_na	300703	0.0
Oahu_CentralTrackingPV_142_na	300704	0.0
Oahu_CentralTrackingPV_142_na	300705	0.0
Oahu_CentralTrackingPV_142_na	300706	0.0780555307865
Oahu_CentralTrackingPV_142_na	300707	0.375400304794
Oahu_CentralTrackingPV_142_na	300708	0.649813711643
Oahu_CentralTrackingPV_142_na	300709	0.842526137829
Oahu_CentralTrackingPV_142_na	300710	0.894770085812
Oahu_CentralTrackingPV_142_na	300711	0.790039479733
Oahu_CentralTrackingPV_142_na	300712	0.881770730019
Oahu_CentralTrackingPV_142_na	300713	0.896000027657
Oahu_CentralTrackingPV_142_na	300714	0.896000027657
Oahu_CentralTrackingPV_142_na	300715	0.873612165451
Oahu_CentralTrackingPV_142_na	300716	0.851551473141
Oahu_CentralTrackingPV_142_na	300717	0.768098890781
Oahu_CentralTrackingPV_142_na	300718	0.725445568562
Oahu_CentralTrackingPV_142_na	300719	0.00120252883062
Oahu_CentralTrackingPV_142_na	300720	0.0
Oahu_CentralTrackingPV_142_na	300721	0.0
Oahu_CentralTrackingPV_142_na	300722	0.0
Oahu_CentralTrackingPV_142_na	300723	0.0
Oahu_CentralTrackingPV_143_na	200700	0.0
Oahu_CentralTrackingPV_143_na	200701	0.0
Oahu_CentralTrackingPV_143_na	200702	0.0
Oahu_CentralTrackingPV_143_na	200703	0.0
Oahu_CentralTrackingPV_143_na	200704	0.0
Oahu_CentralTrackingPV_143_na	200705	0.0
Oahu_CentralTrackingPV_143_na	200706	0.103903248906
Oahu_CentralTrackingPV_143_na	200707	0.363619983196
Oahu_CentralTrackingPV_143_na	200708	0.625844597816
Oahu_CentralTrackingPV_143_na	200709	0.843235969543
Oahu_CentralTrackingPV_143_na	200710	0.895426213741
Oahu_CentralTrackingPV_143_na	200711	0.756855845451
Oahu_CentralTrackingPV_143_na	200712	0.857686579227
Oahu_CentralTrackingPV_143_na	200713	0.847905814648
Oahu_CentralTrackingPV_143_na	200714	0.896000027657
Oahu_CentralTrackingPV_143_na	200715	0.88773816824
Oahu_CentralTrackingPV_143_na	200716	0.852743148804
Oahu_CentralTrackingPV_143_na	200717	0.768778502941
Oahu_CentralTrackingPV_143_na	200718	0.726734876633
Oahu_CentralTrackingPV_143_na	200719	0.0012176707387
Oahu_CentralTrackingPV_143_na	200720	0.0
Oahu_CentralTrackingPV_143_na	200721	0.0
Oahu_CentralTrackingPV_143_na	200722	0.0
Oahu_CentralTrackingPV_143_na	200723	0.0
Oahu_CentralTrackingPV_143_na	300700	0.0
Oahu_CentralTrackingPV_143_na	300701	0.0
Oahu_CentralTrackingPV_143_na	300702	0.0
Oahu_CentralTrackingPV_143_na	300703	0.0
Oahu_CentralTrackingPV_143_na	300704	0.0
Oahu_CentralTrackingPV_143_na	300705	0.0
Oahu_CentralTrackingPV_143_na	300706	0.103903248906
Oahu_CentralTrackingPV_143_na	300707	0.363619983196
Oahu_CentralTrackingPV_143_na	300708	0.625844597816
Oahu_CentralTrackingPV_143_na	300709	0.843235969543
Oahu_CentralTrackingPV_143_na	300710	0.895426213741
Oahu_CentralTrackingPV_143_na	300711	0.756855845451
Oahu_CentralTrackingPV_143_na	300712	0.857686579227
Oahu_CentralTrackingPV_143_na	300713	0.847905814648
Oahu_CentralTrackingPV_143_na	300714	0.896000027657
Oahu_CentralTrackingPV_143_na	300715	0.88773816824
Oahu_CentralTrackingPV_143_na	300716	0.852743148804
Oahu_CentralTrackingPV_143_na	300717	0.768778502941
Oahu_CentralTrackingPV_143_na	300718	0.726734876633
Oahu_CentralTrackingPV_143_na	300719	0.0012176707387
Oahu_CentralTrackingPV_143_na	300720	0.0
Oahu_CentralTrackingPV_143_na	300721	0.0
Oahu_CentralTrackingPV_143_na	300722	0.0
Oahu_CentralTrackingPV_143_na	300723	0.0
Oahu_CentralTrackingPV_144_na	200700	0.0
Oahu_CentralTrackingPV_144_na	200701	0.0
Oahu_CentralTrackingPV_144_na	200702	0.0
Oahu_CentralTrackingPV_144_na	200703	0.0
Oahu_CentralTrackingPV_144_na	200704	0.0
Oahu_CentralTrackingPV_144_na	200705	0.0
Oahu_CentralTrackingPV_144_na	200706	0.180334374309
Oahu_CentralTrackingPV_144_na	200707	0.587659537792
Oahu_CentralTrackingPV_144_na	200708	0.714258670807
Oahu_CentralTrackingPV_144_na	200709	0.735949516296
Oahu_CentralTrackingPV_144_na	200710	0.896000027657
Oahu_CentralTrackingPV_144_na	200711	0.652817368507
Oahu_CentralTrackingPV_144_na	200712	0.821528553963
Oahu_CentralTrackingPV_144_na	200713	0.574932515621
Oahu_CentralTrackingPV_144_na	200714	0.896000027657
Oahu_CentralTrackingPV_144_na	200715	0.818552076817
Oahu_CentralTrackingPV_144_na	200716	0.849890828133
Oahu_CentralTrackingPV_144_na	200717	0.774969220161
Oahu_CentralTrackingPV_144_na	200718	0.494543552399
Oahu_CentralTrackingPV_144_na	200719	0.00133885012474
Oahu_CentralTrackingPV_144_na	200720	0.0
Oahu_CentralTrackingPV_144_na	200721	0.0
Oahu_CentralTrackingPV_144_na	200722	0.0
Oahu_CentralTrackingPV_144_na	200723	0.0
Oahu_CentralTrackingPV_144_na	300700	0.0
Oahu_CentralTrackingPV_144_na	300701	0.0
Oahu_CentralTrackingPV_144_na	300702	0.0
Oahu_CentralTrackingPV_144_na	300703	0.0
Oahu_CentralTrackingPV_144_na	300704	0.0
Oahu_CentralTrackingPV_144_na	300705	0.0
Oahu_CentralTrackingPV_144_na	300706	0.180334374309
Oahu_CentralTrackingPV_144_na	300707	0.587659537792
Oahu_CentralTrackingPV_144_na	300708	0.714258670807
Oahu_CentralTrackingPV_144_na	300709	0.735949516296
Oahu_CentralTrackingPV_144_na	300710	0.896000027657
Oahu_CentralTrackingPV_144_na	300711	0.652817368507
Oahu_CentralTrackingPV_144_na	300712	0.821528553963
Oahu_CentralTrackingPV_144_na	300713	0.574932515621
Oahu_CentralTrackingPV_144_na	300714	0.896000027657
Oahu_CentralTrackingPV_144_na	300715	0.818552076817
Oahu_CentralTrackingPV_144_na	300716	0.849890828133
Oahu_CentralTrackingPV_144_na	300717	0.774969220161
Oahu_CentralTrackingPV_144_na	300718	0.494543552399
Oahu_CentralTrackingPV_144_na	300719	0.00133885012474
Oahu_CentralTrackingPV_144_na	300720	0.0
Oahu_CentralTrackingPV_144_na	300721	0.0
Oahu_CentralTrackingPV_144_na	300722	0.0
Oahu_CentralTrackingPV_144_na	300723	0.0
Oahu_CentralTrackingPV_145_na	200700	0.0
Oahu_CentralTrackingPV_145_na	200701	0.0
Oahu_CentralTrackingPV_145_na	200702	0.0
Oahu_CentralTrackingPV_145_na	200703	0.0
Oahu_CentralTrackingPV_145_na	200704	0.0
Oahu_CentralTrackingPV_145_na	200705	0.0
Oahu_CentralTrackingPV_145_na	200706	0.1847114712
Oahu_CentralTrackingPV_145_na	200707	0.607710063457
Oahu_CentralTrackingPV_145_na	200708	0.693432450294
Oahu_CentralTrackingPV_145_na	200709	0.708356082439
Oahu_CentralTrackingPV_145_na	200710	0.896000027657
